smiles,Eea,mfp_MQNs13,mfp_MQNs14,mfp_MQNs15,mfp_MQNs16,mfp_MQNs17,mfp_MQNs18,mfp_MQNs19,mfp_MQNs20,mfp_MQNs21,mfp_MQNs22,mfp_MQNs23,mfp_MQNs24,mfp_MQNs25,mfp_MQNs26,mfp_MQNs27,mfp_MQNs28,mfp_MQNs29,mfp_MQNs30,mfp_MQNs31,mfp_MQNs32,mfp_MQNs33,mfp_MQNs34,mfp_MQNs35,mfp_MQNs36,mfp_MQNs37,mfp_MQNs38,mfp_MQNs39,mfp_MQNs40,mfp_MQNs41,mfp_MQNs42,mfp_NumAromaticRings,mfp_NumAliphaticRings,mfp_Chi0n,mfp_Chi0v,mfp_Chi1n,mfp_Chi1v,mfp_Chi2n,mfp_Chi2v,mfp_HallKierAlpha,mfp_tpsa
[*]C(=O)C(S1)=CC=C1NC(=S)OC(S2)=CC=C2NC(S3)=CC=C3[*],2.7059,0.53125,0.0625,0,0.25,0.21875,0,0.15625,0.1875,0.125,0,0,0,0,0.0625,0.03125,0.125,0,0.09375,0.375,0,0,0,0.09375,0,0,0,0,0,0,0,0.09375,0,0.635747404,0.425309477,0.322815495,0.259168959,0.10574769,0.202774925,0.054375,0.3934375
[*]C(=O)NC(=O)CNC(=O)ON[*],2.0185,0.777777778,0.166666667,0,0,0,0,0.166666667,0.611111111,0.388888889,0,0,0,0,0.166666667,0.055555556,0.333333333,0.055555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.665257442,0.276368553,0.301797352,0.11908322,0.06050247,0.06050247,0.090555556,1.535
[*]C(=O)NC(=O)NCCCN[*],0.6578,0.857142857,0.095238095,0,0,0,0,0.19047619,0.333333333,0.238095238,0,0,0,0,0.095238095,0,0.238095238,0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.745625589,0.221816065,0.348339841,0.096489632,0.045051184,0.045051184,0.052380952,1.002619048
[*]C(=O)NC(=O)NC(=O)NC(S1)=CC=C1N[*],1.5146,0.652173913,0.130434783,0,0.130434783,0.086956522,0,0.086956522,0.434782609,0.304347826,0,0,0,0,0.130434783,0,0.304347826,0,0.043478261,0.173913043,0,0,0,0.043478261,0,0,0,0,0,0,0,0.043478261,0,0.64877598,0.336449745,0.307475491,0.180537604,0.084965777,0.127466681,0.090869565,1.23173913
[*]C(=O)NC(=O)OC(=O)NCN[*],1.6859,0.777777778,0.166666667,0,0,0,0,0.111111111,0.611111111,0.388888889,0,0,0,0,0.166666667,0.055555556,0.333333333,0.055555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.665257442,0.276368553,0.301528283,0.118814151,0.058265056,0.058265056,0.090555556,1.535
[*]OC(C=C1)=CC=C1C(=O)C(S2)=CC=C2C(=O)NOC(=O)[*],3.5136,0.551724138,0.103448276,0,0.206896552,0.172413793,0,0.137931034,0.379310345,0.206896552,0,0,0,0,0.103448276,0.068965517,0.137931034,0,0.034482759,0.344827586,0,0,0,0.034482759,0.034482759,0,0,0,0,0,0,0.068965517,0,0.634369081,0.352179308,0.316914203,0.194880917,0.107400646,0.142594464,0.092068966,0.799137931
[*]C(F)(F)C(S1)=CC=C1C(F)(F)C(S2)=CC=C2[*],2.5399,0.590909091,0,0,0.227272727,0.227272727,0,0.136363636,0,0,0,0,0,0,0.181818182,0,0,0.090909091,0.090909091,0.363636364,0,0,0,0.090909091,0,0,0,0,0,0,0,0.090909091,0,0.605834294,0.407333983,0.310110251,0.247973577,0.119471023,0.202976355,0.04,0
[*]C(F)(F)C(S1)=CC=C1C(F)(F)C(=S)[*],4.1531,0.647058824,0.058823529,0,0.176470588,0.117647059,0,0.176470588,0,0,0,0,0,0,0.294117647,0,0.058823529,0.117647059,0.058823529,0.235294118,0,0,0,0.058823529,0,0,0,0,0,0,0,0.058823529,0,0.578138498,0.438902802,0.28637067,0.240767427,0.114539782,0.186583598,0.028823529,0
[*]C(F)(F)C(S1)=CC=C1C(F)(F)O[*],2.3901,0.6875,0,0,0.1875,0.125,0,0.1875,0.125,0.0625,0,0,0,0,0.25,0.0625,0,0.125,0.0625,0.25,0,0,0,0.0625,0,0,0,0,0,0,0,0.0625,0,0.583022155,0.384053191,0.282909355,0.214674873,0.111718588,0.175507383,0.03875,0.31609375
[*]C(F)(F)C(C=C1)=CC=C1C(F)(F)C(S2)=CC=C2[*],2.9023,0.6,0,0,0.24,0.2,0,0.12,0,0,0,0,0,0,0.16,0,0,0.08,0.04,0.4,0,0,0,0.04,0.04,0,0,0,0,0,0,0.08,0,0.636804247,0.349464111,0.326567089,0.199226953,0.114722086,0.147381949,0.0544,0
[*]C(F)(F)C(C=C1)=CC=C1C(F)(F)C(C=C2)=CC=C2[*],2.0599,0.607142857,0,0,0.214285714,0.214285714,0,0.107142857,0,0,0,0,0,0,0.142857143,0,0,0.071428571,0,0.428571429,0,0,0,0,0.071428571,0,0,0,0,0,0,0.071428571,0,0.661137782,0.303994925,0.339497462,0.160926034,0.110171566,0.110171566,0.065714286,0
[*]C(F)(F)C(C=C1)=CC=C1C(F)(F)C(=S)[*],4.0037,0.65,0.05,0,0.15,0.15,0,0.15,0,0,0,0,0,0,0.25,0,0.05,0.1,0,0.3,0,0,0,0,0.05,0,0,0,0,0,0,0.05,0,0.621005309,0.361830138,0.310502655,0.180915069,0.109343296,0.119549504,0.0485,0
[*]C(F)(F)C(C=C1)=CC=C1C(F)(F)O[*],2.1427,0.684210526,0,0,0.157894737,0.157894737,0,0.157894737,0.105263158,0.052631579,0,0,0,0,0.210526316,0.052631579,0,0.105263158,0,0.315789474,0,0,0,0,0.052631579,0,0,0,0,0,0,0.052631579,0,0.62737401,0.311584536,0.308857967,0.155792268,0.106694055,0.106694055,0.057894737,0.266184211
[*]C(F)(F)C(F)(F)C(S1)=CC=C1C(=S)[*],4.1828,0.647058824,0.058823529,0,0.176470588,0.117647059,0,0.176470588,0,0,0,0,0,0,0.294117647,0,0.058823529,0.117647059,0.058823529,0.235294118,0,0,0,0.058823529,0,0,0,0,0,0,0,0.058823529,0,0.578138498,0.438902802,0.28637067,0.240767427,0.114539782,0.186583598,0.028823529,0
[*]C(F)(F)C(F)(F)C(S1)=CC=C1O[*],1.9642,0.6875,0,0,0.1875,0.125,0,0.1875,0.125,0.0625,0,0,0,0,0.25,0.0625,0,0.125,0.0625,0.25,0,0,0,0.0625,0,0,0,0,0,0,0,0.0625,0,0.583022155,0.384053191,0.282909355,0.214674873,0.112715472,0.174163175,0.04875,0.31609375
[*]C(F)(F)C(F)(F)C(C=C1)=CC=C1C(S2)=CC=C2[*],2.4773,0.6,0,0,0.24,0.2,0,0.12,0,0,0,0,0,0,0.16,0,0,0.08,0.04,0.4,0,0,0,0.04,0.04,0,0,0,0,0,0,0.08,0,0.636804247,0.349464111,0.326567089,0.199226953,0.114722086,0.147381949,0.0544,0
[*]C(F)(F)C(F)(F)C(C=C1)=CC=C1C(C=C2)=CC=C2[*],2.3351,0.607142857,0,0,0.214285714,0.214285714,0,0.107142857,0,0,0,0,0,0,0.142857143,0,0,0.071428571,0,0.428571429,0,0,0,0,0.071428571,0,0,0,0,0,0,0.071428571,0,0.661137782,0.303994925,0.339497462,0.160926034,0.110171566,0.110171566,0.065714286,0
[*]C(F)(F)C(F)(F)C(C=C1)=CC=C1C(=S)[*],3.9184,0.65,0.05,0,0.15,0.15,0,0.15,0,0,0,0,0,0,0.25,0,0.05,0.1,0,0.3,0,0,0,0,0.05,0,0,0,0,0,0,0.05,0,0.621005309,0.361830138,0.310502655,0.180915069,0.109343296,0.119549504,0.0485,0
[*]C(F)(F)C(F)(F)C(C=C1)=CC=C1O[*],1.7411,0.684210526,0,0,0.157894737,0.157894737,0,0.157894737,0.105263158,0.052631579,0,0,0,0,0.210526316,0.052631579,0,0.105263158,0,0.315789474,0,0,0,0,0.052631579,0,0,0,0,0,0,0.052631579,0,0.62737401,0.311584536,0.308857967,0.155792268,0.107312,0.107312,0.066315789,0.266184211
[*]C(F)(F)C(F)(F)CC(S1)=CC=C1[*],1.8781,0.722222222,0,0,0.166666667,0.111111111,0,0.166666667,0,0,0,0,0,0,0.222222222,0,0,0.166666667,0.055555556,0.222222222,0,0,0,0.055555556,0,0,0,0,0,0,0,0.055555556,0,0.634450343,0.346477931,0.314676513,0.193370768,0.09683623,0.142197151,0.032222222,0
[*]C(F)(F)C(F)(F)CC(C=C1)=CC=C1[*],1.7485,0.714285714,0,0,0.142857143,0.142857143,0,0.142857143,0,0,0,0,0,0,0.19047619,0,0,0.142857143,0,0.285714286,0,0,0,0,0.047619048,0,0,0,0,0,0,0.047619048,0,0.667231328,0.286278947,0.333615664,0.143139474,0.093323993,0.093323993,0.05047619,0
[*]C(F)(F)C(F)(F)CC(=O)[*],2.8445,0.846153846,0.076923077,0,0,0,0,0.230769231,0.153846154,0.076923077,0,0,0,0,0.384615385,0,0.076923077,0.230769231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.609238937,0.301546629,0.285388699,0.131542545,0.081681994,0.081681994,0.046923077,0.328269231
[*]C(F)(F)C(F)(F)CC(=S)[*],3.5657,0.846153846,0.076923077,0,0,0,0,0.230769231,0,0,0,0,0,0,0.384615385,0,0.076923077,0.230769231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.609238937,0.364354059,0.285388699,0.16294626,0.081681994,0.097383852,0.014615385,0
[*]C(F)(F)C(F)(F)CN[*],0.6587,0.923076923,0,0,0,0,0,0.230769231,0.076923077,0.076923077,0,0,0,0,0.307692308,0,0.076923077,0.230769231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.650697807,0.266082422,0.297997149,0.113810442,0.072815942,0.072815942,0.024615385,0.500384615
[*]C(F)(F)C(F)(F)CO[*],0.6148,0.916666667,0,0,0,0,0,0.25,0.166666667,0.083333333,0,0,0,0,0.333333333,0.083333333,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.618342182,0.285008849,0.280691782,0.121671091,0.07807216,0.07807216,0.026666667,0.421458333
[*]C(F)(F)C(F)(F)C(=O)C(S1)=CC=C1[*],3.7613,0.647058824,0.058823529,0,0.176470588,0.117647059,0,0.176470588,0.117647059,0.058823529,0,0,0,0,0.294117647,0,0.058823529,0.117647059,0.058823529,0.235294118,0,0,0,0.058823529,0,0,0,0,0,0,0,0.058823529,0,0.578138498,0.390873591,0.28637067,0.216752821,0.114539782,0.162568992,0.053529412,0.251029412
[*]C(F)(F)C(F)(F)C(=O)C(C=C1)=CC=C1[*],3.4595,0.65,0.05,0,0.15,0.15,0,0.15,0.1,0.05,0,0,0,0,0.25,0,0.05,0.1,0,0.3,0,0,0,0,0.05,0,0,0,0,0,0,0.05,0,0.621005309,0.321005309,0.310502655,0.160502655,0.1081964,0.1081964,0.0695,0.213375
[*]C(F)(F)C(F)(F)C(=O)C(=S)[*],5.1438,0.75,0.166666667,0,0,0,0,0.25,0.166666667,0.083333333,0,0,0,0,0.5,0,0.166666667,0.166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.527362873,0.428737588,0.242848103,0.193535461,0.105499173,0.122509518,0.043333333,0.355625
[*]C(F)(F)C(F)(F)C(=S)O[*],3.6605,0.818181818,0.090909091,0,0,0,0,0.181818182,0.181818182,0.090909091,0,0,0,0,0.454545455,0.090909091,0.090909091,0.181818182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.529850407,0.422259187,0.233856866,0.188402321,0.102023757,0.135732013,0.035454545,0.459772727
[*]C(F)(F)C(F)(F)NC(S1)=CC=C1[*],1.8646,0.705882353,0,0,0.176470588,0.117647059,0,0.176470588,0.058823529,0.058823529,0,0,0,0,0.235294118,0,0.058823529,0.117647059,0.058823529,0.235294118,0,0,0,0.058823529,0,0,0,0,0,0,0,0.058823529,0,0.60984234,0.363753903,0.297564966,0.201640436,0.098396234,0.1451578,0.045882353,0.176911765
[*]C(F)(F)C(F)(F)NC(C=C1)=CC=C1[*],1.524,0.7,0,0,0.15,0.15,0,0.15,0.05,0.05,0,0,0,0,0.2,0,0.05,0.1,0,0.3,0,0,0,0,0.05,0,0,0,0,0,0,0.05,0,0.647953574,0.297953574,0.320017807,0.147657127,0.094353303,0.094353303,0.063,0.150375
[*]C(F)(F)C(F)(F)NC(=O)[*],2.4953,0.833333333,0.083333333,0,0,0,0,0.166666667,0.25,0.166666667,0,0,0,0,0.416666667,0,0.166666667,0.166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.572276648,0.322276648,0.25870669,0.138105557,0.083728863,0.083728863,0.0675,0.60625
[*]C(F)(F)C(F)(F)NC(=S)[*],3.1022,0.833333333,0.083333333,0,0,0,0,0.166666667,0.083333333,0.083333333,0,0,0,0,0.416666667,0,0.166666667,0.166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.572276648,0.39031803,0.25870669,0.172126248,0.083728863,0.098943379,0.0325,0.250625
[*]C(F)(F)C(F)(F)ON[*],0.9509,0.909090909,0,0,0,0,0,0.272727273,0.272727273,0.181818182,0,0,0,0,0.363636364,0.090909091,0.090909091,0.181818182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.578847253,0.30611998,0.253368588,0.12660248,0.078952194,0.078952194,0.032727273,0.801136364
[*]C(F)(F)CC(F)(F)C(S1)=CC=C1[*],2.025,0.722222222,0,0,0.166666667,0.111111111,0,0.166666667,0,0,0,0,0,0,0.222222222,0,0,0.166666667,0.055555556,0.222222222,0,0,0,0.055555556,0,0,0,0,0,0,0,0.055555556,0,0.634450343,0.346477931,0.314676513,0.193370768,0.09683623,0.142197151,0.032222222,0
[*]C(F)(F)CC(F)(F)C(C=C1)=CC=C1[*],1.9565,0.714285714,0,0,0.142857143,0.142857143,0,0.142857143,0,0,0,0,0,0,0.19047619,0,0,0.142857143,0,0.285714286,0,0,0,0,0.047619048,0,0,0,0,0,0,0.047619048,0,0.667231328,0.286278947,0.333615664,0.143139474,0.093323993,0.093323993,0.05047619,0
[*]C(F)(F)CC(F)(F)C(=O)[*],3.352,0.846153846,0.076923077,0,0,0,0,0.230769231,0.153846154,0.076923077,0,0,0,0,0.384615385,0,0.076923077,0.230769231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.609238937,0.301546629,0.285388699,0.131542545,0.081681994,0.081681994,0.046923077,0.328269231
[*]C(F)(F)CC(F)(F)C(=S)[*],4.3183,0.846153846,0.076923077,0,0,0,0,0.230769231,0,0,0,0,0,0,0.384615385,0,0.076923077,0.230769231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.609238937,0.364354059,0.285388699,0.16294626,0.081681994,0.097383852,0.014615385,0
[*]C(F)(F)CC(F)(F)N[*],1.3115,0.923076923,0,0,0,0,0,0.230769231,0.076923077,0.076923077,0,0,0,0,0.307692308,0,0.076923077,0.230769231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.650697807,0.266082422,0.297997149,0.113810442,0.07128122,0.07128122,0.024615385,0.500384615
[*]C(F)(F)CC(F)(F)O[*],0.7292,0.916666667,0,0,0,0,0,0.25,0.166666667,0.083333333,0,0,0,0,0.333333333,0.083333333,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.618342182,0.285008849,0.280691782,0.121671091,0.075182253,0.075182253,0.026666667,0.421458333
[*]C(F)(F)C(=O)C(F)(F)C(=O)[*],4.1382,0.75,0.166666667,0,0,0,0,0.25,0.333333333,0.166666667,0,0,0,0,0.5,0,0.166666667,0.166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.527362873,0.360696206,0.242848103,0.15951477,0.105499173,0.105499173,0.078333333,0.71125
[*]C(F)(F)C(=O)C(F)(F)O[*],3.6501,0.818181818,0.090909091,0,0,0,0,0.272727273,0.363636364,0.181818182,0,0,0,0,0.454545455,0.090909091,0.090909091,0.181818182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.529850407,0.348032225,0.233856866,0.15128884,0.100573744,0.100573744,0.059090909,0.847727273
[*]C(F)(F)C(=S)C(F)(F)O[*],4.3264,0.818181818,0.090909091,0,0,0,0,0.272727273,0.181818182,0.090909091,0,0,0,0,0.454545455,0.090909091,0.090909091,0.181818182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.529850407,0.422259187,0.233856866,0.188402321,0.100573744,0.137687225,0.020909091,0.459772727
[*]C(F)(F)NC(F)(F)C(S1)=CC=C1[*],2.4083,0.705882353,0,0,0.176470588,0.117647059,0,0.176470588,0.058823529,0.058823529,0,0,0,0,0.235294118,0,0.058823529,0.117647059,0.058823529,0.235294118,0,0,0,0.058823529,0,0,0,0,0,0,0,0.058823529,0,0.60984234,0.363753903,0.297564966,0.201640436,0.098632716,0.146661926,0.036470588,0.176911765
[*]C(F)(F)NC(F)(F)C(C=C1)=CC=C1[*],2.1641,0.7,0,0,0.15,0.15,0,0.15,0.05,0.05,0,0,0,0,0.2,0,0.05,0.1,0,0.3,0,0,0,0,0.05,0,0,0,0,0,0,0.05,0,0.647953574,0.297953574,0.320017807,0.147657127,0.094675394,0.094675394,0.055,0.150375
[*]C(F)(F)NC(F)(F)C(=O)[*],3.7985,0.833333333,0.083333333,0,0,0,0,0.25,0.25,0.166666667,0,0,0,0,0.416666667,0,0.166666667,0.166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.572276648,0.322276648,0.25870669,0.138105557,0.082964163,0.082964163,0.054166667,0.60625
[*]C(F)(F)NC(F)(F)C(=S)[*],4.6097,0.833333333,0.083333333,0,0,0,0,0.25,0.083333333,0.083333333,0,0,0,0,0.416666667,0,0.166666667,0.166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.572276648,0.39031803,0.25870669,0.172126248,0.082964163,0.099974508,0.019166667,0.250625
[*]C(F)(F)NC(F)(F)N[*],1.6576,0.916666667,0,0,0,0,0,0.25,0.166666667,0.166666667,0,0,0,0,0.333333333,0,0.166666667,0.166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.617190424,0.28385709,0.272365844,0.118895778,0.071812758,0.071812758,0.03,0.792708333
[*]C(F)(F)NC(F)(F)O[*],0.9184,0.909090909,0,0,0,0,0,0.272727273,0.272727273,0.181818182,0,0,0,0,0.363636364,0.090909091,0.090909091,0.181818182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.578847253,0.30611998,0.251157143,0.127933335,0.076210244,0.076210244,0.032727273,0.733181818
[*]C(C=C1)=CC=C1C(C=C2)=CC=C2C(S3)=CC=C3C(S4)=CC=C4[*],2.6224,0.472222222,0,0,0.305555556,0.305555556,0,0.083333333,0,0,0,0,0,0,0,0,0,0,0.055555556,0.555555556,0,0,0,0.055555556,0.055555556,0,0,0,0,0,0,0.111111111,0,0.689347127,0.34581916,0.362958238,0.213874715,0.112321074,0.16335211,0.06,0
[*]C(C=C1)=CC=C1C(C=C2)=CC=C2C(S3)=CC=C3C(=S)[*],3.3959,0.483870968,0.032258065,0,0.290322581,0.258064516,0,0.096774194,0,0,0,0,0,0,0.032258065,0,0.032258065,0,0.032258065,0.516129032,0,0,0,0.032258065,0.064516129,0,0,0,0,0,0,0.096774194,0,0.687628922,0.353209347,0.358463627,0.204423139,0.108463627,0.147971526,0.057096774,0
[*]C(C=C1)=CC=C1C(=S)C(S2)=CC=C2C(S3)=CC=C3[*],3.54,0.464285714,0.035714286,0,0.285714286,0.285714286,0,0.107142857,0,0,0,0,0,0,0.035714286,0,0.035714286,0,0.071428571,0.5,0,0,0,0.071428571,0.035714286,0,0,0,0,0,0,0.107142857,0,0.668740888,0.399079808,0.34895074,0.243280792,0.111524386,0.191716014,0.046071429,0
[*]CC(S1)=CC=C1CO[*],1.4146,0.6875,0,0,0.1875,0.125,0,0.1875,0.125,0.0625,0,0,0,0,0,0.0625,0,0.125,0.0625,0.25,0,0,0,0.0625,0,0,0,0,0,0,0,0.0625,0,0.738531036,0.289562073,0.360663795,0.167429314,0.069523277,0.133312073,0.02125,0.31609375
[*]C(=O)C(S1)=CC=C1C(=S)C(S2)=CC=C2[*],4.1286,0.45,0.1,0,0.25,0.25,0,0.15,0.1,0.05,0,0,0,0,0.1,0,0.1,0,0.1,0.4,0,0,0,0.1,0,0,0,0,0,0,0,0.1,0,0.631649658,0.454124145,0.323737244,0.275799316,0.111237244,0.223505523,0.042,0.213375
[*]C(=O)C(C=C1)=CC=C1C(S2)=CC=C2C(S3)=CC=C3[*],2.775,0.464285714,0.035714286,0,0.285714286,0.285714286,0,0.107142857,0.071428571,0.035714286,0,0,0,0,0.035714286,0,0.035714286,0,0.071428571,0.5,0,0,0,0.071428571,0.035714286,0,0,0,0,0,0,0.107142857,0,0.668740888,0.369919215,0.34895074,0.228700496,0.112343597,0.17795493,0.061071429,0.152410714
[*]C(=O)C(C=C1)=CC=C1C(S2)=CC=C2C(=S)[*],3.8058,0.47826087,0.086956522,0,0.260869565,0.217391304,0,0.130434783,0.086956522,0.043478261,0,0,0,0,0.086956522,0,0.086956522,0,0.043478261,0.434782609,0,0,0,0.043478261,0.043478261,0,0,0,0,0,0,0.086956522,0,0.661945429,0.385119045,0.339847677,0.219184411,0.107149326,0.160399103,0.057391304,0.185543478
[*]C(=O)C(C=C1)=CC=C1C(C=C2)=CC=C2C(S3)=CC=C3[*],3.0595,0.483870968,0.032258065,0,0.290322581,0.258064516,0,0.096774194,0.064516129,0.032258065,0,0,0,0,0.032258065,0,0.032258065,0,0.032258065,0.516129032,0,0,0,0.032258065,0.064516129,0,0,0,0,0,0,0.096774194,0,0.687628922,0.326870747,0.358463627,0.191253839,0.10920356,0.135542159,0.070645161,0.13766129
[*]C(=O)C(C=C1)=CC=C1C(=S)C(S2)=CC=C2[*],3.9759,0.47826087,0.086956522,0,0.260869565,0.217391304,0,0.130434783,0.086956522,0.043478261,0,0,0,0,0.086956522,0,0.086956522,0,0.043478261,0.434782609,0,0,0,0.043478261,0.043478261,0,0,0,0,0,0,0.086956522,0,0.661945429,0.385119045,0.339847677,0.219184411,0.107149326,0.160399103,0.057391304,0.185543478
[*]C(=O)C(C=C1)=CC=C1C(=S)C(C=C2)=CC=C2[*],2.9183,0.5,0.076923077,0,0.230769231,0.230769231,0,0.115384615,0.076923077,0.038461538,0,0,0,0,0.076923077,0,0.076923077,0,0,0.461538462,0,0,0,0,0.076923077,0,0,0,0,0,0,0.076923077,0,0.685249868,0.332038199,0.352240319,0.175634484,0.103122547,0.118824404,0.069230769,0.164134615
[*]NC(S1)=CC=C1C(=O)O[*],2.6486,0.571428571,0.071428571,0,0.214285714,0.142857143,0,0.142857143,0.357142857,0.214285714,0,0,0,0,0.071428571,0.071428571,0.142857143,0,0.071428571,0.285714286,0,0,0,0.071428571,0,0,0,0,0,0,0,0.071428571,0,0.65513989,0.356318218,0.31019849,0.204042854,0.090985447,0.162347645,0.073571429,1.130714286
[*]NC(=S)NC(C=C1)=CC=C1NC(=S)NCCCCCC[*],1.6869,0.80952381,0.047619048,0,0.071428571,0.071428571,0,0.19047619,0.095238095,0.095238095,0,0,0,0,0.047619048,0,0.142857143,0.142857143,0,0.142857143,0,0,0,0,0.023809524,0,0,0,0,0,0,0.023809524,0,0.752508356,0.267579622,0.368084854,0.131904582,0.064513704,0.081901722,0.033333333,0.369702381
[*]C(S1)=CC=C1C(S2)=CC=C2C(=S)C(S3)=CC=C3C(=O)NC(=O)N[*],2.9241,0.515151515,0.090909091,0,0.242424242,0.212121212,0,0.121212121,0.181818182,0.121212121,0,0,0,0,0.090909091,0,0.151515152,0,0.090909091,0.363636364,0,0,0,0.090909091,0,0,0,0,0,0,0,0.090909091,0,0.631633846,0.427572826,0.321199348,0.261081083,0.11613707,0.215106353,0.056666667,0.546893939
[*]C(S1)=CC=C1C(=S)C(S2)=CC=C2C(=S)C(=O)NC(C=C3)=CC=C3C(S4)=CC=C4[*],3.9089,0.487804878,0.073170732,0,0.268292683,0.243902439,0,0.146341463,0.073170732,0.048780488,0,0,0,0,0.073170732,0,0.097560976,0,0.073170732,0.43902439,0,0,0,0.073170732,0.024390244,0,0,0,0,0,0,0.097560976,0,0.643822033,0.426321616,0.334915719,0.25732481,0.118917512,0.203554353,0.049512195,0.177439024
[*]C(C=C1)=CC=C1C(C=C2)=CC=C2CC(=S)C(S3)=CC=C3C(=S)CO[*],3.7067,0.575,0.05,0,0.225,0.2,0,0.175,0.05,0.025,0,0,0,0,0.05,0.025,0.05,0.05,0.025,0.4,0,0,0,0.025,0.05,0,0,0,0,0,0,0.075,0,0.690824829,0.352062073,0.354471725,0.197590347,0.103640518,0.149568451,0.043,0.1264375
[*]C(C=C1)=CC=C1NC(C=C2)=CC=C2C(=S)NC(S3)=CC=C3C(=O)N[*],2.5831,0.564102564,0.051282051,0,0.230769231,0.205128205,0,0.128205128,0.128205128,0.102564103,0,0,0,0,0.051282051,0,0.128205128,0,0.025641026,0.41025641,0,0,0,0.025641026,0.051282051,0,0,0,0,0,0,0.076923077,0,0.681189376,0.338445611,0.345471409,0.189981422,0.103011905,0.138544446,0.069230769,0.430448718
[*]CCC(=O)OC(=O)CC(C=C1)=CC=C1C(C=C2)=CC=C2[*],1.5387,0.638888889,0.055555556,0,0.166666667,0.166666667,0,0.138888889,0.166666667,0.083333333,0,0,0,0,0.055555556,0.027777778,0.055555556,0.083333333,0,0.333333333,0,0,0,0,0.055555556,0,0,0,0,0,0,0.055555556,0,0.714576246,0.270131802,0.362958238,0.140736016,0.088249362,0.088249362,0.067222222,0.301180556
[*]C(=O)NONC(=O)NC(S1)=CC=C1N[*],1.3385,0.681818182,0.090909091,0,0.136363636,0.090909091,0,0.181818182,0.454545455,0.318181818,0,0,0,0,0.090909091,0.045454545,0.272727273,0,0.045454545,0.181818182,0,0,0,0.045454545,0,0,0,0,0,0,0,0.045454545,0,0.655538525,0.329015642,0.308443042,0.175735251,0.077829806,0.12226257,0.081818182,1.198636364
[*]C(=S)C(=O)CCNC(C=C1)=CC=C1C(=S)C(C=C2)=CC=C2[*],3.8901,0.611111111,0.083333333,0,0.166666667,0.166666667,0,0.194444444,0.083333333,0.055555556,0,0,0,0,0.083333333,0,0.111111111,0.055555556,0,0.333333333,0,0,0,0,0.055555556,0,0,0,0,0,0,0.055555556,0,0.699221069,0.327915323,0.354355545,0.170168961,0.09257011,0.109580455,0.053055556,0.202083333
[*]C(F)(F)C(F)(F)C(S1)=CC=C1C(S2)=CC=C2[*],2.7568,0.590909091,0,0,0.227272727,0.227272727,0,0.136363636,0,0,0,0,0,0,0.181818182,0,0,0.090909091,0.090909091,0.363636364,0,0,0,0.090909091,0,0,0,0,0,0,0,0.090909091,0,0.605834294,0.407333983,0.310110251,0.247973577,0.119471023,0.202976355,0.04,0
[*]C(F)(F)C(F)(F)C(=O)O[*],2.9195,0.818181818,0.090909091,0,0,0,0,0.181818182,0.363636364,0.181818182,0,0,0,0,0.454545455,0.090909091,0.090909091,0.181818182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.529850407,0.348032225,0.233856866,0.15128884,0.102023757,0.102023757,0.073636364,0.847727273
